78;13:37;13:37;12;13:39;13:39;34;13:40;13:40;35;13:41;13:41;98;13:42;13:42;18;13:43;13:43;49;13:45;13:45;40;13:46;13:46;69;13:47;13:47;108;13:50;13:50;112;13:52;13:52;77;13:53;13:53;51;13:54;13:54;105;13:55;13:55;82;13:56;13:56;109;13:57;13:57;70;13:58;13:58;93;13:59;13:59;24;14:00;14:00;46;14:01;14:01;21;14:03;14:03;8;14:04;14:04;91;14:05;14:05;11;14:06;14:06;121;14:08;-1;;;;;;;;;;;;;;;
121;13:43;13:43;11;13:44;13:44;91;13:45;13:45;8;13:46;13:46;21;13:47;13:47;90;13:48;13:48;93;13:50;13:50;109;13:51;13:51;82;13:52;13:52;105;13:53;13:53;51;13:55;13:55;77;13:56;13:56;112;13:57;13:57;54;13:58;13:58;108;13:59;13:59;66;14:01;14:01;78;14:02;-1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
122;13:55;13:55;42;13:56;13:56;119;13:57;13:57;11;13:59;13:59;91;14:00;14:00;8;14:01;14:01;21;14:02;14:02;90;14:03;14:03;93;14:05;14:05;109;14:06;14:06;82;14:07;14:07;105;14:08;14:08;51;14:10;14:10;77;14:11;14:11;112;14:12;14:12;54;14:13;14:13;108;14:14;14:14;66;14:16;14:16;78;14:17;-1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78;13:56;13:56;12;13:58;13:58;59;14:00;14:00;106;14:01;14:01;69;14:02;14:02;108;14:05;14:05;112;14:07;14:07;77;14:08;14:08;51;14:09;14:09;105;14:10;14:10;82;14:11;14:11;109;14:12;14:12;70;14:13;14:13;93;14:14;14:14;24;14:15;14:15;46;14:16;14:16;21;14:18;14:18;8;14:19;14:19;91;14:20;14:20;11;14:21;14:21;121;14:23;-1;;;;;;;;;;;;;;;;;;;;;;;;;;;
72;14:06;14:06;73;14:07;14:07;71;14:08;14:08;3;14:10;14:10;74;14:11;14:11;121;14:13;14:13;11;14:14;14:14;91;14:15;14:15;8;14:16;14:16;21;14:17;14:17;90;14:18;14:18;93;14:20;14:20;109;14:21;14:21;82;14:22;14:22;105;14:23;14:23;51;14:25;14:25;77;14:26;14:26;112;14:27;14:27;54;14:28;14:28;108;14:29;14:29;66;14:31;14:31;78;14:32;-1;;;;;;;;;;;;;;;;;;;;;;;;
78;14:07;14:07;12;14:09;14:09;34;14:10;14:10;35;14:11;14:11;98;14:12;14:12;18;14:13;14:13;49;14:15;14:15;40;14:16;14:16;69;14:17;14:17;108;14:20;14:20;112;14:22;14:22;77;14:23;14:23;51;14:24;14:24;105;14:25;14:25;82;14:26;14:26;109;14:27;14:27;70;14:28;14:28;93;14:29;14:29;24;14:30;14:30;46;14:31;14:31;21;14:33;14:33;8;14:34;14:34;91;14:35;14:35;11;14:36;14:36;121;14:38;-1;;;;;;;;;;;;;;;
78;14:26;14:26;12;14:28;14:28;59;14:30;14:30;106;14:31;14:31;69;14:32;14:32;108;14:35;14:35;112;14:37;14:37;77;14:38;14:38;51;14:39;14:39;105;14:40;14:40;82;14:41;14:41;109;14:42;14:42;70;14:43;14:43;93;14:44;14:44;24;14:45;14:45;46;14:46;14:46;21;14:48;14:48;8;14:49;14:49;91;14:50;14:50;11;14:51;14:51;121;14:53;14:53;74;14:54;14:54;3;14:55;14:55;71;14:57;14:57;73;14:58;14:58;72;14:59;-1;;;;;;;;;;;;
121;14:28;14:28;11;14:29;14:29;91;14:30;14:30;8;14:31;14:31;21;14:32;14:32;90;14:33;14:33;93;14:35;14:35;109;14:36;14:36;82;14:37;14:37;105;14:38;14:38;51;14:40;14:40;77;14:41;14:41;112;14:42;14:42;54;14:43;14:43;108;14:44;14:44;66;14:46;14:46;78;14:47;-1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78;14:37;14:37;12;14:39;14:39;34;14:40;14:40;35;14:41;14:41;98;14:42;14:42;18;14:43;14:43;49;14:45;14:45;40;14:46;14:46;69;14:47;14:47;108;14:50;14:50;112;14:52;14:52;77;14:53;14:53;51;14:54;14:54;105;14:55;14:55;82;14:56;14:56;109;14:57;14:57;70;14:58;14:58;93;14:59;14:59;24;15:00;15:00;46;15:01;15:01;21;15:03;15:03;8;15:04;15:04;91;15:05;15:05;11;15:06;15:06;121;15:08;-1;;;;;;;;;;;;;;;
121;14:43;14:43;11;14:44;14:44;91;14:45;14:45;8;14:46;14:46;21;14:47;14:47;90;14:48;14:48;93;14:50;14:50;109;14:51;14:51;82;14:52;14:52;105;14:53;14:53;51;14:55;14:55;77;14:56;14:56;112;14:57;14:57;54;14:58;14:58;108;14:59;14:59;66;15:01;15:01;78;15:02;-1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78;14:56;14:56;12;14:58;14:58;59;15:00;15:00;106;15:01;15:01;69;15:02;15:02;108;15:05;15:05;112;15:07;15:07;77;15:08;15:08;51;15:09;15:09;105;15:10;15:10;82;15:11;15:11;109;15:12;15:12;70;15:13;15:13;93;15:14;15:14;24;15:15;15:15;46;15:16;15:16;21;15:18;15:18;8;15:19;15:19;91;15:20;15:20;11;15:21;15:21;121;15:23;-1;;;;;;;;;;;;;;;;;;;;;;;;;;;
121;14:58;14:58;11;14:59;14:59;91;15:00;15:00;8;15:01;15:01;21;15:02;15:02;90;15:03;15:03;93;15:05;15:05;109;15:06;15:06;82;15:07;15:07;105;15:08;15:08;51;15:10;15:10;77;15:11;15:11;112;15:12;15:12;54;15:13;15:13;108;15:14;15:14;66;15:16;15:16;78;15:17;-1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
72;15:06;15:06;73;15:07;15:07;71;15:08;15:08;3;15:10;15:10;74;15:11;15:11;121;15:13;15:13;11;15:14;15:14;91;15:15;15:15;8;15:16;15:16;21;15:17;15:17;90;15:18;15:18;93;15:20;15:20;109;15:21;15:21;82;15:22;15:22;105;15:23;15:23;51;15:25;15:25;77;15:26;15:26;112;15:27;15:27;54;15:28;15:28;108;15:29;15:29;66;15:31;15:31;78;15:32;-1;;;;;;;;;;;;;;;;;;;;;;;;
78;15:07;15:07;12;15:09;15:09;34;15:10;15:10;35;15:11;15:11;98;15:12;15:12;18;15:13;15:13;49;15:15;15:15;40;15:16;15:16;69;15:17;15:17;108;15:20;15:20;112;15:22;15:22;77;15:23;15:23;51;15:24;15:24;105;15:25;15:25;82;15:26;15:26;109;15:27;15:27;70;15:28;15:28;93;15:29;15:29;24;15:30;15:30;46;15:31;15:31;21;15:33;15:33;8;15:34;15:34;91;15:35;15:35;11;15:36;15:36;121;15:38;-1;;;;;;;;;;;;;;;
78;15:26;15:26;12;15:28;15:28;59;15:30;15:30;106;15:31;15:31;69;15:32;15:32;108;15:35;15:35;112;15:37;15:37;77;15:38;15:38;51;15:39;15:39;105;15:40;15:40;82;15:41;15:41;109;15:42;15:42;70;15:43;15:43;93;15:44;15:44;24;15:45;15:45;46;15:46;15:46;21;15:48;15:48;8;15:49;15:49;91;15:50;15:50;11;15:51;15:51;121;15:53;15:53;74;15:54;15:54;3;15:55;15:55;71;15:57;15:57;73;15:58;15:58;72;15:59;-1;;;;;;;;;;;;
121;15:28;15:28;11;15:29;15:29;91;15:30;15:30;8;15:31;15:31;21;15:32;15:32;90;15:33;15:33;93;15:35;15:35;109;15:36;15:36;82;15:37;15:37;105;15:38;15:38;51;15:40;15:40;77;15:41;15:41;112;15:42;15:42;54;15:43;15:43;108;15:44;15:44;66;15:46;15:46;78;15:47;-1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78;15:37;15:37;12;15:39;15:39;34;15:40;15:40;35;15:41;15:41;98;15:42;15:42;18;15:43;15:43;49;15:45;15:45;40;15:46;15:46;69;15:47;15:47;108;15:50;15:50;112;15:52;15:52;77;15:53;15:53;51;15:54;15:54;105;15:55;15:55;82;15:56;15:56;109;15:57;15:57;70;15:58;15:58;93;15:59;15:59;24;16:00;16:00;46;16:01;16:01;21;16:03;16:03;8;16:04;16:04;91;16:05;16:05;11;16:06;16:06;121;16:08;-1;;;;;;;;;;;;;;;
121;15:43;15:43;11;15:44;15:44;91;15:45;15:45;8;15:46;15:46;21;15:47;15:47;90;15:48;15:48;93;15:50;15:50;109;15:51;15:51;82;15:52;15:52;105;15:53;15:53;51;15:55;15:55;77;15:56;15:56;112;15:57;15:57;54;15:58;15:58;108;15:59;15:59;66;16:01;16:01;78;16:02;-1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78;15:56;15:56;12;15:58;15:58;59;16:00;16:00;106;16:01;16:01;69;16:02;16:02;108;16:05;16:05;112;16:07;16:07;77;16:08;16:08;51;16:09;16:09;105;16:10;16:10;82;16:11;16:11;109;16:12;16:12;70;16:13;16:13;93;16:14;16:14;24;16:15;16:15;46;16:16;16:16;21;16:18;16:18;8;16:19;16:19;91;16:20;16:20;11;16:21;16:21;121;16:23;16:23;74;16:24;16:24;3;16:25;16:25;71;16:27;16:27;73;16:28;16:28;72;16:29;-1;;;;;;;;;;;;
121;15:58;15:58;11;15:59;15:59;91;16:00;16:00;8;16:01;16:01;21;16:02;16:02;90;16:03;16:03;93;16:05;16:05;109;16:06;16:06;82;16:07;16:07;105;16:08;16:08;51;16:10;16:10;77;16:11;16:11;112;16:12;16:12;54;16:13;16:13;108;16:14;16:14;66;16:16;16:16;78;16:17;-1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
72;16:06;16:06;73;16:07;16:07;71;16:08;16:08;3;16:10;16:10;74;16:11;16:11;121;16:13;16:13;11;16:14;16:14;91;16:15;16:15;8;16:16;16:16;21;16:17;16:17;90;16:18;16:18;93;16:20;16:20;109;16:21;16:21;82;16:22;16:22;105;16:23;16:23;51;16:25;16:25;77;16:26;16:26;112;16:27;16:27;54;16:28;16:28;108;16:29;16:29;66;16:31;16:31;78;16:32;-1;;;;;;;;;;;;;;;;;;;;;;;;
78;16:07;16:07;12;16:09;16:09;34;16:10;16:10;35;16:11;16:11;98;16:12;16:12;18;16:13;16:13;49;16:15;16:15;40;16:16;16:16;69;16:17;16:17;108;16:20;16:20;112;16:22;16:22;77;16:23;16:23;51;16:24;16:24;105;16:25;16:25;82;16:26;16:26;109;16:27;16:27;70;16:28;16:28;93;16:29;16:29;24;16:30;16:30;46;16:31;16:31;21;16:33;16:33;8;16:34;16:34;91;16:35;16:35;11;16:36;16:36;119;16:38;16:38;42;16:39;16:39;122;16:40;-1;;;;;;;;;
78;16:26;16:26;12;16:28;16:28;59;16:30;16:30;106;16:31;16:31;69;16:32;16:32;108;16:35;16:35;112;16:37;16:37;77;16:38;16:38;51;16:39;16:39;105;16:40;16:40;82;16:41;16:41;109;16:42;16:42;70;16:43;16:43;93;16:44;16:44;24;16:45;16:45;46;16:46;16:46;21;16:48;16:48;8;16:49;16:49;91;16:50;16:50;11;16:51;16:51;121;16:53;16:53;74;16:54;16:54;3;16:55;16:55;71;16:57;16:57;73;16:58;16:58;72;16:59;-1;;;;;;;;;;;;
121;16:28;16:28;11;16:29;16:29;91;16:30;16:30;8;16:31;16:31;21;16:32;16:32;90;16:33;16:33;93;16:35;16:35;109;16:36;16:36;82;16:37;16:37;105;16:38;16:38;51;16:40;16:40;77;16:41;16:41;112;16:42;16:42;54;16:43;16:43;108;16:44;16:44;66;16:46;16:46;78;16:47;-1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
72;16:36;16:36;73;16:37;16:37;71;16:38;16:38;3;16:40;16:40;74;16:41;16:41;121;16:43;16:43;11;16:44;16:44;91;16:45;16:45;8;16:46;16:46;21;16:47;16:47;90;16:48;16:48;93;16:50;16:50;109;16:51;16:51;82;16:52;16:52;105;16:53;16:53;51;16:55;16:55;77;16:56;16:56;112;16:57;16:57;54;16:58;16:58;108;16:59;16:59;66;17:01;17:01;78;17:02;-1;;;;;;;;;;;;;;;;;;;;;;;;
78;16:37;16:37;12;16:39;16:39;34;16:40;16:40;35;16:41;16:41;98;16:42;16:42;18;16:43;16:43;49;16:45;16:45;40;16:46;16:46;69;16:47;16:47;108;16:50;16:50;112;16:52;16:52;77;16:53;16:53;51;16:54;16:54;105;16:55;16:55;82;16:56;16:56;109;16:57;16:57;70;16:58;16:58;93;16:59;16:59;24;17:00;17:00;46;17:01;17:01;21;17:03;17:03;8;17:04;17:04;91;17:05;17:05;11;17:06;17:06;121;17:08;-1;;;;;;;;;;;;;;;
122;16:55;16:55;42;16:56;16:56;119;16:57;16:57;11;16:59;16:59;91;17:00;17:00;8;17:01;17:01;21;17:02;17:02;90;17:03;17:03;93;17:05;17:05;109;17:06;17:06;82;17:07;17:07;105;17:08;17:08;51;17:10;17:10;77;17:11;17:11;112;17:12;17:12;54;17:13;17:13;108;17:14;17:14;66;17:16;17:16;78;17:17;-1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78;16:56;16:56;12;16:58;16:58;59;17:00;17:00;106;17:01;17:01;69;17:02;17:02;108;17:05;17:05;112;17:07;17:07;77;17:08;17:08;51;17:09;17:09;105;17:10;17:10;82;17:11;17:11;109;17:12;17:12;70;17:13;17:13;93;17:14;17:14;24;17:15;17:15;46;17:16;17:16;21;17:18;17:18;8;17:19;17:19;91;17:20;17:20;11;17:21;17:21;121;17:23;17:23;74;17:24;17:24;3;17:25;17:25;71;17:27;17:27;73;17:28;17:28;72;17:29;-1;;;;;;;;;;;;
72;17:06;17:06;73;17:07;17:07;71;17:08;17:08;3;17:10;17:10;74;17:11;17:11;121;17:13;17:13;11;17:14;17:14;91;17:15;17:15;8;17:16;17:16;21;17:17;17:17;90;17:18;17:18;93;17:20;17:20;109;17:21;17:21;82;17:22;17:22;105;17:23;17:23;51;17:25;17:25;77;17:26;17:26;112;17:27;17:27;54;17:28;17:28;108;17:29;17:29;66;17:31;17:31;78;17:32;-1;;;;;;;;;;;;;;;;;;;;;;;;
78;17:07;17:07;12;17:09;17:09;34;17:10;17:10;35;17:11;17:11;98;17:12;17:12;18;17:13;17:13;49;17:15;17:15;40;17:16;17:16;69;17:17;17:17;108;17:20;17:20;112;17:22;17:22;77;17:23;17:23;51;17:24;17:24;105;17:25;17:25;82;17:26;17:26;109;17:27;17:27;70;17:28;17:28;93;17:29;17:29;24;17:30;17:30;46;17:31;17:31;21;17:33;17:33;8;17:34;17:34;91;17:35;17:35;11;17:36;17:36;121;17:38;-1;;;;;;;;;;;;;;;
78;17:26;17:26;12;17:28;17:28;59;17:30;17:30;106;17:31;17:31;69;17:32;17:32;108;17:35;17:35;112;17:37;17:37;77;17:38;17:38;51;17:39;17:39;105;17:40;17:40;82;17:41;17:41;109;17:42;17:42;70;17:43;17:43;93;17:44;17:44;24;17:45;17:45;46;17:46;17:46;21;17:48;17:48;8;17:49;17:49;91;17:50;17:50;11;17:51;17:51;121;17:53;17:53;74;17:54;17:54;3;17:55;17:55;71;17:57;17:57;73;17:58;17:58;72;17:59;-1;;;;;;;;;;;;
121;17:28;17:28;11;17:29;17:29;91;17:30;17:30;8;17:31;17:31;21;17:32;17:32;90;17:33;17:33;93;17:35;17:35;109;17:36;17:36;82;17:37;17:37;105;17:38;17:38;51;17:40;17:40;77;17:41;17:41;112;17:42;17:42;54;17:43;17:43;108;17:44;17:44;66;17:46;17:46;78;17:47;-1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
72;17:36;17:36;73;17:37;17:37;71;17:38;17:38;3;17:40;17:40;74;17:41;17:41;121;17:43;17:43;11;17:44;17:44;91;17:45;17:45;8;17:46;17:46;21;17:47;17:47;90;17:48;17:48;93;17:50;17:50;109;17:51;17:51;82;17:52;17:52;105;17:53;17:53;51;17:55;17:55;77;17:56;17:56;112;17:57;17:57;54;17:58;17:58;108;17:59;17:59;66;18:01;18:01;78;18:02;-1;;;;;;;;;;;;;;;;;;;;;;;;
78;17:37;17:37;12;17:39;17:39;34;17:40;17:40;35;17:41;17:41;98;17:42;17:42;18;17:43;17:43;49;17:45;17:45;40;17:46;17:46;69;17:47;17:47;108;17:50;17:50;112;17:52;17:52;77;17:53;17:53;51;17:54;17:54;105;17:55;17:55;82;17:56;17:56;109;17:57;17:57;70;17:58;17:58;93;17:59;17:59;24;18:00;18:00;46;18:01;18:01;21;18:03;18:03;8;18:04;18:04;91;18:05;18:05;11;18:06;18:06;121;18:08;-1;;;;;;;;;;;;;;;
78;17:56;17:56;12;17:58;17:58;59;18:00;18:00;106;18:01;18:01;69;18:02;18:02;108;18:05;18:05;112;18:07;18:07;77;18:08;18:08;51;18:09;18:09;105;18:10;18:10;82;18:11;18:11;109;18:12;18:12;70;18:13;18:13;93;18:14;18:14;24;18:15;18:15;46;18:16;18:16;21;18:18;18:18;8;18:19;18:19;91;18:20;18:20;11;18:21;18:21;121;18:23;18:23;74;18:24;18:24;3;18:25;18:25;71;18:27;18:27;73;18:28;18:28;72;18:29;-1;;;;;;;;;;;;
121;17:58;17:58;11;17:59;17:59;91;18:00;18:00;8;18:01;18:01;21;18:02;18:02;90;18:03;18:03;93;18:05;18:05;109;18:06;18:06;82;18:07;18:07;105;18:08;18:08;51;18:10;18:10;77;18:11;18:11;112;18:12;18:12;54;18:13;18:13;108;18:14;18:14;66;18:16;18:16;78;18:17;-1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
72;18:06;18:06;73;18:07;18:07;71;18:08;18:08;3;18:10;18:10;74;18:11;18:11;121;18:13;18:13;11;18:14;18:14;91;18:15;18:15;8;18:16;18:16;21;18:17;18:17;90;18:18;18:18;93;18:20;18:20;109;18:21;18:21;82;18:22;18:22;105;18:23;18:23;51;18:25;18:25;77;18:26;18:26;112;18:27;18:27;54;18:28;18:28;108;18:29;18:29;66;18:31;18:31;78;18:32;-1;;;;;;;;;;;;;;;;;;;;;;;;
78;18:07;18:07;12;18:09;18:09;34;18:10;18:10;35;18:11;18:11;98;18:12;18:12;18;18:13;18:13;49;18:15;18:15;40;18:16;18:16;69;18:17;18:17;108;18:20;18:20;112;18:22;18:22;77;18:23;18:23;51;18:24;18:24;105;18:25;18:25;82;18:26;18:26;109;18:27;18:27;70;18:28;18:28;93;18:29;18:29;24;18:30;18:30;46;18:31;18:31;21;18:33;18:33;8;18:34;18:34;91;18:35;18:35;11;18:36;18:36;119;18:38;18:38;42;18:39;18:39;122;18:40;-1;;;;;;;;;
78;18:26;18:26;12;18:28;18:28;59;18:30;18:30;106;18:31;18:31;69;18:32;18:32;108;18:35;18:35;112;18:37;18:37;77;18:38;18:38;51;18:39;18:39;105;18:40;18:40;82;18:41;18:41;109;18:42;18:42;70;18:43;18:43;93;18:44;18:44;24;18:45;18:45;46;18:46;18:46;21;18:48;18:48;8;18:49;18:49;91;18:50;18:50;11;18:51;18:51;121;18:53;18:53;74;18:54;18:54;3;18:55;18:55;71;18:57;18:57;73;18:58;18:58;72;18:59;-1;;;;;;;;;;;;
121;18:28;18:28;11;18:29;18:29;91;18:30;18:30;8;18:31;18:31;21;18:32;18:32;90;18:33;18:33;93;18:35;18:35;109;18:36;18:36;82;18:37;18:37;105;18:38;18:38;51;18:40;18:40;77;18:41;18:41;112;18:42;18:42;54;18:43;18:43;108;18:44;18:44;66;18:46;18:46;78;18:47;-1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
72;18:36;18:36;73;18:37;18:37;71;18:38;18:38;3;18:40;18:40;74;18:41;18:41;121;18:43;18:43;11;18:44;18:44;91;18:45;18:45;8;18:46;18:46;21;18:47;18:47;90;18:48;18:48;93;18:50;18:50;109;18:51;18:51;82;18:52;18:52;105;18:53;18:53;51;18:55;18:55;77;18:56;18:56;112;18:57;18:57;54;18:58;18:58;108;18:59;18:59;66;19:01;19:01;78;19:02;-1;;;;;;;;;;;;;;;;;;;;;;;;
78;18:37;18:37;12;18:39;18:39;34;18:40;18:40;35;18:41;18:41;98;18:42;18:42;18;18:43;18:43;49;18:45;18:45;40;18:46;18:46;69;18:47;18:47;108;18:50;18:50;112;18:52;18:52;77;18:53;18:53;51;18:54;18:54;105;18:55;18:55;82;18:56;18:56;109;18:57;18:57;70;18:58;18:58;93;18:59;18:59;24;19:00;19:00;46;19:01;19:01;21;19:03;19:03;8;19:04;19:04;91;19:05;19:05;11;19:06;19:06;121;19:08;-1;;;;;;;;;;;;;;;
122;18:55;18:55;42;18:56;18:56;119;18:57;18:57;11;18:59;18:59;91;19:00;19:00;8;19:01;19:01;21;19:02;19:02;90;19:03;19:03;93;19:05;19:05;109;19:06;19:06;82;19:07;19:07;105;19:08;19:08;51;19:10;19:10;77;19:11;19:11;112;19:12;19:12;54;19:13;19:13;108;19:14;19:14;66;19:16;19:16;78;19:17;-1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78;18:56;18:56;12;18:58;18:58;59;19:00;19:00;106;19:01;19:01;69;19:02;19:02;108;19:05;19:05;112;19:07;19:07;77;19:08;19:08;51;19:09;19:09;105;19:10;19:10;82;19:11;19:11;109;19:12;19:12;70;19:13;19:13;93;19:14;19:14;24;19:15;19:15;46;19:16;19:16;21;19:18;19:18;8;19:19;19:19;91;19:20;19:20;11;19:21;19:21;121;19:23;-1;;;;;;;;;;;;;;;;;;;;;;;;;;;
72;19:06;19:06;73;19:07;19:07;71;19:08;19:08;3;19:10;19:10;74;19:11;19:11;121;19:13;19:13;11;19:14;19:14;91;19:15;19:15;8;19:16;19:16;21;19:17;19:17;90;19:18;19:18;93;19:20;19:20;109;19:21;19:21;82;19:22;19:22;105;19:23;19:23;51;19:25;19:25;77;19:26;19:26;112;19:27;19:27;54;19:28;19:28;108;19:29;19:29;66;19:31;19:31;78;19:32;-1;;;;;;;;;;;;;;;;;;;;;;;;
78;19:07;19:07;12;19:09;19:09;34;19:10;19:10;35;19:11;19:11;98;19:12;19:12;18;19:13;19:13;49;19:15;19:15;40;19:16;19:16;69;19:17;19:17;108;19:20;19:20;112;19:22;19:22;77;19:23;19:23;51;19:24;19:24;105;19:25;19:25;82;19:26;19:26;109;19:27;19:27;70;19:28;19:28;93;19:29;19:29;24;19:30;19:30;46;19:31;19:31;21;19:33;19:33;8;19:34;19:34;91;19:35;19:35;11;19:36;19:36;121;19:38;-1;;;;;;;;;;;;;;;
78;19:26;19:26;12;19:28;19:28;59;19:30;19:30;106;19:31;19:31;69;19:32;19:32;108;19:35;19:35;112;19:37;19:37;77;19:38;19:38;51;19:39;19:39;105;19:40;19:40;82;19:41;19:41;109;19:42;19:42;70;19:43;19:43;93;19:44;19:44;24;19:45;19:45;46;19:46;19:46;21;19:48;19:48;8;19:49;19:49;91;19:50;19:50;11;19:51;19:51;121;19:53;19:53;74;19:54;19:54;3;19:55;19:55;71;19:57;19:57;73;19:58;19:58;72;19:59;-1;;;;;;;;;;;;
121;19:28;19:28;11;19:29;19:29;91;19:30;19:30;8;19:31;19:31;21;19:32;19:32;90;19:33;19:33;93;19:35;19:35;109;19:36;19:36;82;19:37;19:37;105;19:38;19:38;51;19:40;19:40;77;19:41;19:41;112;19:42;19:42;54;19:43;19:43;108;19:44;19:44;66;19:46;19:46;78;19:47;-1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78;19:37;19:37;12;19:39;19:39;34;19:40;19:40;35;19:41;19:41;98;19:42;19:42;18;19:43;19:43;49;19:45;19:45;40;19:46;19:46;69;19:47;19:47;108;19:50;19:50;112;19:52;19:52;77;19:53;19:53;51;19:54;19:54;105;19:55;19:55;82;19:56;19:56;109;19:57;19:57;70;19:58;19:58;93;19:59;19:59;24;20:00;20:00;46;20:01;20:01;21;20:03;20:03;8;20:04;20:04;91;20:05;20:05;11;20:06;20:06;121;20:08;-1;;;;;;;;;;;;;;;
121;19:43;19:43;11;19:44;19:44;91;19:45;19:45;8;19:46;19:46;21;19:47;19:47;90;19:48;19:48;93;19:50;19:50;109;19:51;19:51;82;19:52;19:52;105;19:53;19:53;51;19:55;19:55;77;19:56;19:56;112;19:57;19:57;54;19:58;19:58;108;19:59;19:59;66;20:01;20:01;78;20:02;-1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
72;20:06;20:06;73;20:07;20:07;71;20:08;20:08;3;20:10;20:10;74;20:11;20:11;121;20:13;20:13;11;20:14;20:14;91;20:15;20:15;8;20:16;20:16;21;20:17;20:17;90;20:18;20:18;93;20:20;20:20;109;20:21;20:21;82;20:22;20:22;105;20:23;20:23;51;20:25;20:25;77;20:26;20:26;112;20:27;20:27;54;20:28;20:28;108;20:29;20:29;66;20:31;20:31;78;20:32;-1;;;;;;;;;;;;;;;;;;;;;;;;
78;20:08;20:08;12;20:09;20:09;34;20:10;20:10;35;20:11;20:11;98;20:12;20:12;18;20:13;20:13;49;20:15;20:15;40;20:16;20:16;69;20:17;20:17;108;20:20;20:20;112;20:22;20:22;77;20:23;20:23;51;20:24;20:24;105;20:25;20:25;82;20:26;20:26;109;20:27;20:27;70;20:28;20:28;93;20:29;20:29;24;20:30;20:30;46;20:31;20:31;21;20:33;20:33;8;20:34;20:34;91;20:35;20:35;11;20:36;20:36;121;20:38;-1;;;;;;;;;;;;;;;
78;20:38;20:38;12;20:39;20:39;34;20:40;20:40;35;20:41;20:41;98;20:42;20:42;18;20:43;20:43;49;20:45;20:45;40;20:46;20:46;69;20:47;20:47;108;20:50;20:50;112;20:52;20:52;77;20:53;20:53;51;20:54;20:54;105;20:55;20:55;82;20:56;20:56;109;20:57;20:57;70;20:58;20:58;93;20:59;20:59;24;21:00;21:00;46;21:01;21:01;21;21:03;21:03;8;21:04;21:04;91;21:05;21:05;11;21:06;21:06;121;21:08;-1;;;;;;;;;;;;;;;
121;20:43;20:43;11;20:44;20:44;91;20:45;20:45;8;20:46;20:46;21;20:47;20:47;90;20:48;20:48;93;20:50;20:50;109;20:51;20:51;82;20:52;20:52;105;20:53;20:53;51;20:55;20:55;77;20:56;20:56;112;20:57;20:57;54;20:58;20:58;108;20:59;20:59;66;21:01;21:01;78;21:02;-1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78;21:08;21:08;12;21:09;21:09;34;21:10;21:10;35;21:11;21:11;98;21:12;21:12;18;21:13;21:13;49;21:15;21:15;40;21:16;21:16;69;21:17;21:17;108;21:20;21:20;112;21:22;21:22;77;21:23;21:23;51;21:24;21:24;105;21:25;21:25;82;21:26;21:26;109;21:27;21:27;70;21:28;21:28;93;21:29;21:29;24;21:30;21:30;46;21:31;21:31;21;21:33;21:33;8;21:34;21:34;91;21:35;21:35;11;21:36;21:36;119;21:38;21:38;42;21:39;21:39;122;21:40;-1;;;;;;;;;
122;21:40;21:40;42;21:41;21:41;119;21:42;21:42;11;21:44;21:44;91;21:45;21:45;8;21:46;21:46;21;21:47;21:47;90;21:48;21:48;93;21:50;21:50;109;21:51;21:51;82;21:52;21:52;105;21:53;21:53;51;21:55;21:55;77;21:56;21:56;112;21:57;21:57;54;21:58;21:58;108;21:59;21:59;66;22:01;22:01;78;22:02;-1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78;22:08;22:08;12;22:09;22:09;34;22:10;22:10;35;22:11;22:11;98;22:12;22:12;18;22:13;22:13;49;22:15;22:15;40;22:16;22:16;69;22:17;22:17;108;22:20;22:20;112;22:22;22:22;77;22:23;22:23;51;22:24;22:24;105;22:25;22:25;82;22:26;22:26;109;22:27;22:27;70;22:28;22:28;93;22:29;22:29;24;22:30;22:30;46;22:31;22:31;21;22:33;22:33;8;22:34;22:34;91;22:35;22:35;11;22:36;22:36;119;22:38;22:38;42;22:39;22:39;122;22:40;-1;;;;;;;;;
