104;14:40;14:40;1;14:42;14:42;5;14:43;14:43;111;14:45;14:45;94;14:46;14:46;64;14:47;14:47;107;14:49;14:49;97;14:51;14:51;23;14:52;14:52;75;14:53;14:53;98;14:55;14:55;35;14:56;14:56;34;14:57;14:57;96;14:58;14:58;12;14:59;14:59;6;15:01;15:01;66;15:02;15:02;107;15:04;15:04;64;15:06;15:06;94;15:07;15:07;111;15:08;15:08;5;15:09;15:09;1;15:10;15:10;104;15:12;-1
104;14:55;14:55;1;14:57;14:57;5;14:58;14:58;111;15:00;15:00;94;15:01;15:01;64;15:02;15:02;107;15:04;15:04;97;15:06;15:06;23;15:07;15:07;75;15:08;15:08;98;15:10;15:10;35;15:11;15:11;34;15:12;15:12;96;15:13;15:13;12;15:14;15:14;6;15:16;15:16;66;15:17;15:17;107;15:19;15:19;64;15:21;15:21;94;15:22;15:22;111;15:23;15:23;5;15:24;15:24;1;15:25;15:25;104;15:27;-1
104;15:10;15:10;1;15:12;15:12;5;15:13;15:13;111;15:15;15:15;94;15:16;15:16;64;15:17;15:17;107;15:19;15:19;97;15:21;15:21;23;15:22;15:22;75;15:23;15:23;98;15:25;15:25;35;15:26;15:26;34;15:27;15:27;96;15:28;15:28;12;15:29;15:29;6;15:31;15:31;66;15:32;15:32;107;15:34;15:34;64;15:36;15:36;94;15:37;15:37;111;15:38;15:38;5;15:39;15:39;1;15:40;15:40;104;15:42;-1
104;15:25;15:25;1;15:27;15:27;5;15:28;15:28;111;15:30;15:30;94;15:31;15:31;64;15:32;15:32;107;15:34;15:34;97;15:36;15:36;23;15:37;15:37;75;15:38;15:38;98;15:40;15:40;35;15:41;15:41;34;15:42;15:42;96;15:43;15:43;12;15:44;15:44;6;15:46;15:46;66;15:47;15:47;107;15:49;15:49;64;15:51;15:51;94;15:52;15:52;111;15:53;15:53;5;15:54;15:54;1;15:55;15:55;104;15:57;-1
104;15:40;15:40;1;15:42;15:42;5;15:43;15:43;111;15:45;15:45;94;15:46;15:46;64;15:47;15:47;107;15:49;15:49;97;15:51;15:51;23;15:52;15:52;75;15:53;15:53;98;15:55;15:55;35;15:56;15:56;34;15:57;15:57;96;15:58;15:58;12;15:59;15:59;6;16:01;16:01;66;16:02;16:02;107;16:04;16:04;64;16:06;16:06;94;16:07;16:07;111;16:08;16:08;5;16:09;16:09;1;16:10;16:10;104;16:12;-1
104;15:55;15:55;1;15:57;15:57;5;15:58;15:58;111;16:00;16:00;94;16:01;16:01;64;16:02;16:02;107;16:04;16:04;97;16:06;16:06;23;16:07;16:07;75;16:08;16:08;98;16:10;16:10;35;16:11;16:11;34;16:12;16:12;96;16:13;16:13;12;16:14;16:14;6;16:16;16:16;66;16:17;16:17;107;16:19;16:19;64;16:21;16:21;94;16:22;16:22;111;16:23;16:23;5;16:24;16:24;1;16:25;16:25;104;16:27;-1
104;16:10;16:10;1;16:12;16:12;5;16:13;16:13;111;16:15;16:15;94;16:16;16:16;64;16:17;16:17;107;16:19;16:19;97;16:21;16:21;23;16:22;16:22;75;16:23;16:23;98;16:25;16:25;35;16:26;16:26;34;16:27;16:27;96;16:28;16:28;12;16:29;16:29;6;16:31;16:31;66;16:32;16:32;107;16:34;16:34;64;16:36;16:36;94;16:37;16:37;111;16:38;16:38;5;16:39;16:39;1;16:40;16:40;104;16:42;-1
104;16:25;16:25;1;16:27;16:27;5;16:28;16:28;111;16:30;16:30;94;16:31;16:31;64;16:32;16:32;107;16:34;16:34;97;16:36;16:36;23;16:37;16:37;75;16:38;16:38;98;16:40;16:40;35;16:41;16:41;34;16:42;16:42;96;16:43;16:43;12;16:44;16:44;6;16:46;16:46;66;16:47;16:47;107;16:49;16:49;64;16:51;16:51;94;16:52;16:52;111;16:53;16:53;5;16:54;16:54;1;16:55;16:55;104;16:57;-1
104;16:40;16:40;1;16:42;16:42;5;16:43;16:43;111;16:45;16:45;94;16:46;16:46;64;16:47;16:47;107;16:49;16:49;97;16:51;16:51;23;16:52;16:52;75;16:53;16:53;98;16:55;16:55;35;16:56;16:56;34;16:57;16:57;96;16:58;16:58;12;16:59;16:59;6;17:01;17:01;66;17:02;17:02;107;17:04;17:04;64;17:06;17:06;94;17:07;17:07;111;17:08;17:08;5;17:09;17:09;1;17:10;17:10;104;17:12;-1
104;16:55;16:55;1;16:57;16:57;5;16:58;16:58;111;17:00;17:00;94;17:01;17:01;64;17:02;17:02;107;17:04;17:04;97;17:06;17:06;23;17:07;17:07;75;17:08;17:08;98;17:10;17:10;35;17:11;17:11;34;17:12;17:12;96;17:13;17:13;12;17:14;17:14;6;17:16;17:16;66;17:17;17:17;107;17:19;17:19;64;17:21;17:21;94;17:22;17:22;111;17:23;17:23;5;17:24;17:24;1;17:25;17:25;104;17:27;-1
104;17:10;17:10;1;17:12;17:12;5;17:13;17:13;111;17:15;17:15;94;17:16;17:16;64;17:17;17:17;107;17:19;17:19;97;17:21;17:21;23;17:22;17:22;75;17:23;17:23;98;17:25;17:25;35;17:26;17:26;34;17:27;17:27;96;17:28;17:28;12;17:29;17:29;6;17:31;17:31;66;17:32;17:32;107;17:34;17:34;64;17:36;17:36;94;17:37;17:37;111;17:38;17:38;5;17:39;17:39;1;17:40;17:40;104;17:42;-1
104;17:25;17:25;1;17:27;17:27;5;17:28;17:28;111;17:30;17:30;94;17:31;17:31;64;17:32;17:32;107;17:34;17:34;97;17:36;17:36;23;17:37;17:37;75;17:38;17:38;98;17:40;17:40;35;17:41;17:41;34;17:42;17:42;96;17:43;17:43;12;17:44;17:44;6;17:46;17:46;66;17:47;17:47;107;17:49;17:49;64;17:51;17:51;94;17:52;17:52;111;17:53;17:53;5;17:54;17:54;1;17:55;17:55;104;17:57;-1
104;17:40;17:40;1;17:42;17:42;5;17:43;17:43;111;17:45;17:45;94;17:46;17:46;64;17:47;17:47;107;17:49;17:49;97;17:51;17:51;23;17:52;17:52;75;17:53;17:53;98;17:55;17:55;35;17:56;17:56;34;17:57;17:57;96;17:58;17:58;12;17:59;17:59;6;18:01;18:01;66;18:02;18:02;107;18:04;18:04;64;18:06;18:06;94;18:07;18:07;111;18:08;18:08;5;18:09;18:09;1;18:10;18:10;104;18:12;-1
104;17:55;17:55;1;17:57;17:57;5;17:58;17:58;111;18:00;18:00;94;18:01;18:01;64;18:02;18:02;107;18:04;18:04;97;18:06;18:06;23;18:07;18:07;75;18:08;18:08;98;18:10;18:10;35;18:11;18:11;34;18:12;18:12;96;18:13;18:13;12;18:14;18:14;6;18:16;18:16;66;18:17;18:17;107;18:19;18:19;64;18:21;18:21;94;18:22;18:22;111;18:23;18:23;5;18:24;18:24;1;18:25;18:25;104;18:27;-1
104;18:10;18:10;1;18:12;18:12;5;18:13;18:13;111;18:15;18:15;94;18:16;18:16;64;18:17;18:17;107;18:19;18:19;97;18:21;18:21;23;18:22;18:22;75;18:23;18:23;98;18:25;18:25;35;18:26;18:26;34;18:27;18:27;96;18:28;18:28;12;18:29;18:29;6;18:31;18:31;66;18:32;18:32;107;18:34;18:34;64;18:36;18:36;94;18:37;18:37;111;18:38;18:38;5;18:39;18:39;1;18:40;18:40;104;18:42;-1
104;18:25;18:25;1;18:27;18:27;5;18:28;18:28;111;18:30;18:30;94;18:31;18:31;64;18:32;18:32;107;18:34;18:34;97;18:36;18:36;23;18:37;18:37;75;18:38;18:38;98;18:40;18:40;35;18:41;18:41;34;18:42;18:42;96;18:43;18:43;12;18:44;18:44;6;18:46;18:46;66;18:47;18:47;107;18:49;18:49;64;18:51;18:51;94;18:52;18:52;111;18:53;18:53;5;18:54;18:54;1;18:55;18:55;104;18:57;-1
104;18:40;18:40;1;18:42;18:42;5;18:43;18:43;111;18:45;18:45;94;18:46;18:46;64;18:47;18:47;107;18:49;18:49;97;18:51;18:51;23;18:52;18:52;75;18:53;18:53;98;18:55;18:55;35;18:56;18:56;34;18:57;18:57;96;18:58;18:58;12;18:59;18:59;6;19:01;19:01;66;19:02;19:02;107;19:04;19:04;64;19:06;19:06;94;19:07;19:07;111;19:08;19:08;5;19:09;19:09;1;19:10;19:10;104;19:12;-1
104;18:55;18:55;1;18:57;18:57;5;18:58;18:58;111;19:00;19:00;94;19:01;19:01;64;19:02;19:02;107;19:04;19:04;97;19:06;19:06;23;19:07;19:07;75;19:08;19:08;98;19:10;19:10;35;19:11;19:11;34;19:12;19:12;96;19:13;19:13;12;19:14;19:14;6;19:16;19:16;66;19:17;19:17;107;19:19;19:19;64;19:21;19:21;94;19:22;19:22;111;19:23;19:23;5;19:24;19:24;1;19:25;19:25;104;19:27;-1
104;19:10;19:10;1;19:12;19:12;5;19:13;19:13;111;19:15;19:15;94;19:16;19:16;64;19:17;19:17;107;19:19;19:19;97;19:21;19:21;23;19:22;19:22;75;19:23;19:23;98;19:25;19:25;35;19:26;19:26;34;19:27;19:27;96;19:28;19:28;12;19:29;19:29;6;19:31;19:31;66;19:32;19:32;107;19:34;19:34;64;19:36;19:36;94;19:37;19:37;111;19:38;19:38;5;19:39;19:39;1;19:40;19:40;104;19:42;-1
104;19:25;19:25;1;19:27;19:27;5;19:28;19:28;111;19:30;19:30;94;19:31;19:31;64;19:32;19:32;107;19:34;19:34;97;19:36;19:36;23;19:37;19:37;75;19:38;19:38;98;19:40;19:40;35;19:41;19:41;34;19:42;19:42;96;19:43;19:43;12;19:44;19:44;6;19:46;19:46;66;19:47;19:47;107;19:49;19:49;64;19:51;19:51;94;19:52;19:52;111;19:53;19:53;5;19:54;19:54;1;19:55;19:55;104;19:57;-1
