145 St;270;40.826550999999995;-73.95036;UNKNOWN;UNKNOWN
Woodhaven Blvd;271;40.73310599999999;-73.869229;UNKNOWN;UNKNOWN
Christopher St - Sheridan Sq;272;40.73342199999999;-74.002906;UNKNOWN;UNKNOWN
63 Dr - Rego Park;273;40.72984600000001;-73.861604;UNKNOWN;UNKNOWN
Sheepshead Bay;274;40.586895999999996;-73.954155;UNKNOWN;UNKNOWN
145 St;275;40.824783;-73.944216;UNKNOWN;UNKNOWN
161 St - Yankee Stadium;276;40.82790499999999;-73.925651;UNKNOWN;UNKNOWN
14 St;277;40.737825999999984;-74.000201;UNKNOWN;UNKNOWN
Franklin St;278;40.71931799999999;-74.006886;UNKNOWN;UNKNOWN
Whitehall St;279;40.70308699999998;-74.012994;UNKNOWN;UNKNOWN
Rector St;280;40.70722000000001;-74.013342;UNKNOWN;UNKNOWN
Cortlandt St;281;40.710668;-74.011029;UNKNOWN;UNKNOWN
City Hall;282;40.71328199999999;-74.006978;UNKNOWN;UNKNOWN
Canal St;283;40.71809200000001;-73.999892;UNKNOWN;UNKNOWN
Canal St;284;40.719527;-74.001775;UNKNOWN;UNKNOWN
Prince St;285;40.72432900000001;-73.997702;UNKNOWN;UNKNOWN
Fulton St;286;40.687118999999996;-73.975375;UNKNOWN;UNKNOWN
8 St - NYU;287;40.730327999999986;-73.992629;UNKNOWN;UNKNOWN
Clinton - Washington Avs;288;40.68808899999999;-73.966839;UNKNOWN;UNKNOWN
14 St - Union Sq;289;40.735736;-73.990568;UNKNOWN;UNKNOWN
Classon Av;290;40.688873;-73.96007;UNKNOWN;UNKNOWN
Bedford - Nostrand Avs;291;40.689627;-73.953522;UNKNOWN;UNKNOWN
Myrtle - Willoughby Avs;292;40.694568000000004;-73.949046;UNKNOWN;UNKNOWN
Flushing Av;293;40.700377;-73.950234;UNKNOWN;UNKNOWN
125 St;294;40.81558100000001;-73.958372;UNKNOWN;UNKNOWN
Canal St;295;40.722853999999984;-74.006277;UNKNOWN;UNKNOWN
Jay St - MetroTech;296;40.69217999999998;-73.985942;UNKNOWN;UNKNOWN
Court St;297;40.69409999999999;-73.991777;UNKNOWN;UNKNOWN
Broadway Jct;298;40.678855999999996;-73.90324;UNKNOWN;UNKNOWN
163 St - Amsterdam Av;299;40.83601300000001;-73.939892;UNKNOWN;UNKNOWN
Roosevelt Island;300;40.75914499999999;-73.95326;UNKNOWN;UNKNOWN
Atlantic Av;301;40.67534499999999;-73.903097;UNKNOWN;UNKNOWN
Lexington Av/63 St;302;40.76462900000001;-73.966113;UNKNOWN;UNKNOWN
Sutter Av;303;40.669366999999994;-73.901975;UNKNOWN;UNKNOWN
Avenue U;304;40.5993;-73.955929;UNKNOWN;UNKNOWN
Wilson Av;305;40.68876399999999;-73.904046;UNKNOWN;UNKNOWN
Bushwick Av - Aberdeen St;306;40.682829;-73.905249;UNKNOWN;UNKNOWN
21 St - Queensbridge;307;40.75420299999999;-73.942836;UNKNOWN;UNKNOWN
137 St - City College;308;40.82200799999998;-73.953676;UNKNOWN;UNKNOWN
New Lots Av;309;40.658732999999984;-73.899232;UNKNOWN;UNKNOWN
Livonia Av;310;40.664038000000005;-73.900571;UNKNOWN;UNKNOWN
Canarsie - Rockaway Pkwy;311;40.64665400000001;-73.90185;UNKNOWN;UNKNOWN
E 105 St;312;40.65057300000001;-73.899485;UNKNOWN;UNKNOWN
Jackson Av;313;40.81648999999999;-73.907807;UNKNOWN;UNKNOWN
23 St;314;40.744080999999994;-73.995657;UNKNOWN;UNKNOWN
Grasmere;315;40.603117;-74.084087;UNKNOWN;UNKNOWN
34 St - Herald Sq;316;40.749719;-73.987823;UNKNOWN;UNKNOWN
18 St;317;40.74104;-73.997871;UNKNOWN;UNKNOWN
23 St;318;40.73986400000001;-73.986599;UNKNOWN;UNKNOWN
34 St - Penn Station;319;40.752286999999995;-73.993391;UNKNOWN;UNKNOWN
42 St - Port Authority Bus Terminal;320;40.757307999999995;-73.989735;UNKNOWN;UNKNOWN
50 St;321;40.762455999999986;-73.985984;UNKNOWN;UNKNOWN
59 St - Columbus Circle;322;40.76829599999999;-73.981736;UNKNOWN;UNKNOWN
72 St;323;40.77559400000001;-73.97641;UNKNOWN;UNKNOWN
81 St - Museum of Natural History;324;40.78143299999999;-73.972143;UNKNOWN;UNKNOWN
3 Av - 149 St;325;40.81610899999998;-73.917757;UNKNOWN;UNKNOWN
High St;326;40.699336999999986;-73.990531;UNKNOWN;UNKNOWN
Nereid Av;327;40.898379000000006;-73.854376;UNKNOWN;UNKNOWN
Jay St - MetroTech;328;40.69233800000001;-73.987342;UNKNOWN;UNKNOWN
233 St;329;40.893193;-73.857473;UNKNOWN;UNKNOWN
Hoyt - Schermerhorn Sts;330;40.68848400000002;-73.985001;UNKNOWN;UNKNOWN
Franklin Av;331;40.68059600000001;-73.955827;UNKNOWN;UNKNOWN
Park Pl;332;40.67477199999999;-73.957624;UNKNOWN;UNKNOWN
Botanic Garden;333;40.670343;-73.959245;UNKNOWN;UNKNOWN
Wakefield - 241 St;334;40.90312499999999;-73.85062;UNKNOWN;UNKNOWN
Tottenville;335;40.512764000000004;-74.251961;UNKNOWN;UNKNOWN
225 St;336;40.88802200000001;-73.860341;UNKNOWN;UNKNOWN
219 St;337;40.883894999999995;-73.862633;UNKNOWN;UNKNOWN
Gun Hill Rd;338;40.877849999999995;-73.866256;UNKNOWN;UNKNOWN
Burke Av;339;40.87135599999999;-73.867164;UNKNOWN;UNKNOWN
42 St - Bryant Pk;340;40.754222;-73.984569;UNKNOWN;UNKNOWN
14 St - Union Sq;341;40.73467299999999;-73.989951;UNKNOWN;UNKNOWN
Old Town;342;40.59661199999999;-74.087368;UNKNOWN;UNKNOWN
Tompkinsville;343;40.636949000000016;-74.074835;UNKNOWN;UNKNOWN
St George;344;40.643748000000016;-74.073643;UNKNOWN;UNKNOWN
86 St;345;40.785867999999994;-73.968916;UNKNOWN;UNKNOWN
Fulton St;346;40.71036800000002;-74.009509;UNKNOWN;UNKNOWN
168 St;347;40.84071900000001;-73.939561;UNKNOWN;UNKNOWN
138 St - Grand Concourse;348;40.81322399999999;-73.929849;UNKNOWN;UNKNOWN
Dongan Hills;349;40.58884900000001;-74.09608999999999;UNKNOWN;UNKNOWN
14 St;350;40.73822799999999;-73.996209;UNKNOWN;UNKNOWN
149 St - Grand Concourse;351;40.818375;-73.927351;UNKNOWN;UNKNOWN
175 St;352;40.847391000000016;-73.939704;UNKNOWN;UNKNOWN
Astor Pl;353;40.730053999999996;-73.99107;UNKNOWN;UNKNOWN
Wall St;354;40.70755700000001;-74.011862;UNKNOWN;UNKNOWN
176 St;355;40.848479999999995;-73.911794;UNKNOWN;UNKNOWN
Inwood - 207 St;356;40.868071999999984;-73.919899;UNKNOWN;UNKNOWN
161 St - Yankee Stadium;357;40.82799399999999;-73.925831;UNKNOWN;UNKNOWN
181 St;358;40.85169500000001;-73.937969;UNKNOWN;UNKNOWN
167 St;359;40.83553699999999;-73.9214;UNKNOWN;UNKNOWN
